Date,hash_rate,mempool_size,block_size
2023-05-24,,170768815.0,1.793709716312056
2023-05-26,376858753.07662404,165896795.0,
2023-05-28,,,1.6966330125000013
2023-05-29,,161882921.5,
2023-05-30,379321882.1817001,,
2023-05-31,,120712130.0,
2023-06-01,,,1.5992807727272726
2023-06-02,,128238281.5,
2023-06-03,331093463.8956832,,
2023-06-04,,123456605.0,
2023-06-05,,,1.5976245144927539
2023-06-07,343827827.89167106,136742127.0,
2023-06-09,,116201272.0,1.630917828402367
2023-06-11,415140266.2692028,130531933.0,
2023-06-13,,,1.7981825986394564
2023-06-14,,144548938.0,
2023-06-15,385148460.1631553,,
2023-06-16,,157388928.0,
2023-06-17,,,1.7132291142857154
2023-06-18,,105425465.5,
2023-06-19,369534333.3997841,,
2023-06-21,,122992011.0,1.608081892561983
2023-06-23,325294307.5702325,141862362.0,
2023-06-25,,134082937.0,1.8680638758169936
2023-06-27,364329624.47866035,,
2023-06-28,,137768232.0,
2023-06-29,,,1.6766364589041103
2023-06-30,,137257246.0,
2023-07-01,334845664.7949681,,
2023-07-02,,107847887.0,
2023-07-03,,,1.78020302189781
2023-07-05,390233669.4978951,67095886.5,
2023-07-07,,82919039.5,1.7994490114285704
2023-07-09,425480581.581576,66486734.5,
2023-07-11,,83487210.0,1.714983807407407
2023-07-13,321592673.51184636,,
2023-07-14,,97662752.5,
2023-07-15,,,1.6834480579710147
2023-07-16,,102304602.0,
2023-07-17,364471696.6467593,,
2023-07-18,,112871933.0,
2023-07-19,,,1.7387541013513517
2023-07-21,300153161.94439,126822501.0,
2023-07-23,,64049131.0,1.730404278911564
2023-07-25,369831574.5386234,74283489.0,
2023-07-27,,,1.6534879420289852
2023-07-28,,79298533.0,
2023-07-29,343365594.25571066,,
2023-07-30,,86087224.5,
2023-07-31,,,1.6788036666666668
2023-08-01,,94175840.0,
2023-08-02,400593193.2983291,,
2023-08-04,,85611270.5,1.5942489752066114
2023-08-06,426605738.3177011,37206913.0,
2023-08-08,,92335260.5,1.5628341759999997
2023-08-10,330756213.4390739,,
2023-08-11,,77983065.0,
2023-08-12,,,1.5946412095808382
2023-08-13,,95160028.0,
2023-08-14,445348917.3077294,,
2023-08-15,,108250595.5,
2023-08-16,,,1.6853333067484657
2023-08-18,362008769.0396163,97797984.0,
2023-08-20,,68611356.0,1.7218340123456801
2023-08-22,380936887.22817194,35427830.0,
2023-08-24,,98988768.0,1.570589345323741
2023-08-26,378799106.9943814,,
2023-08-27,,82608051.0,
2023-08-28,,,1.5833044491525425
2023-08-29,,6545658.0,
2023-08-30,348384580.1554164,,
2023-08-31,,64225932.0,
2023-09-01,,,1.6880327483443716
2023-09-03,436863203.68695074,98271050.5,
2023-09-05,,71051406.0,1.5411401290322577
2023-09-07,393005453.9397736,115187091.0,
2023-09-09,,,1.696613264900663
2023-09-10,,134435004.0,
2023-09-11,427999090.2494795,,
2023-09-12,,141298278.0,
2023-09-13,,,1.6724070136054419
2023-09-14,,142134564.0,
2023-09-15,506061817.40190023,,
2023-09-17,,140135875.0,1.7224605906040273
2023-09-19,385677556.7313763,102782743.0,
2023-09-21,,128351208.0,1.6412595072463765
2023-09-23,442953295.78705144,,
2023-09-24,,118821427.0,
2023-09-25,,,1.7311993448275862
2023-09-26,,119006050.0,
2023-09-27,445792739.99081457,,
2023-09-28,,88281573.0,
2023-09-29,,,1.7131524557823128
2023-10-01,400361632.7306042,51712164.5,
2023-10-03,,20466787.0,1.8681197439024382
2023-10-05,401774935.7811363,66177186.5,
2023-10-07,,61143444.5,1.5860424210526316
2023-10-09,444516950.225938,,
2023-10-10,,61565372.0,
2023-10-11,,,1.47117684375
2023-10-12,,80090989.0,
2023-10-13,393226532.892176,,
2023-10-14,,75112475.0,
2023-10-15,,,1.8809289820359285
2023-10-17,491483968.444345,71856042.0,
2023-10-19,,81596084.5,1.7076567499999995
2023-10-21,455077748.5595787,98601727.0,
2023-10-23,,,1.9158654585987251
2023-10-24,,103842838.0,
2023-10-25,436874638.6171956,,
2023-10-26,,105506670.0,
2023-10-27,,,1.656251759740259
2023-10-28,,126208545.5,
2023-10-29,415637677.0177486,,
2023-10-31,,113900855.5,1.67983035483871
2023-11-02,447130946.6720681,111458173.0,
2023-11-04,,169590983.5,1.6867411428571444
2023-11-06,394344654.35661566,,
2023-11-07,,167913857.5,
2023-11-08,,,1.6537917315436244
2023-11-09,,198300892.0,
2023-11-10,478181706.85762835,,
2023-11-11,,187316291.0,
2023-11-12,,,1.7385089689440993
2023-11-14,443696225.37862045,232712027.0,
2023-11-16,,25287197.5,1.6810763040540544
2023-11-18,479063315.80735093,150706606.0,
2023-11-20,,204807733.0,1.7177419397590374
2023-11-22,456556985.5345224,,
2023-11-23,,227829734.0,
2023-11-24,,,1.751372083333334
2023-11-25,,227675379.0,
2023-11-26,492891191.48160595,,
2023-11-27,,262959321.0,
2023-11-28,,,1.7175090136054423
2023-11-30,452678810.6117344,289728786.0,
2023-12-02,,221556741.0,1.6821237322834648
2023-12-04,523621012.2747674,259232184.5,
2023-12-06,,,1.5178013455882353
2023-12-07,,222095977.0,
2023-12-08,456057010.69092655,,
2023-12-09,,228846167.5,
2023-12-10,,,1.7631495714285716
2023-12-11,,250136434.0,
2023-12-12,481794448.2864064,,
2023-12-14,,277072106.0,1.5073960068493146
2023-12-16,508560806.52454,79621513.0,
2023-12-18,,168317731.5,1.6657721190476187
2023-12-20,485140243.06617314,,
2023-12-21,,192968455.0,
2023-12-22,,,1.7013262500000004
2023-12-23,,187545057.0,
2023-12-24,612085087.5512694,,
2023-12-25,,208765040.0,
2023-12-26,,,1.765703942446043
2023-12-27,,26190621.0,
2023-12-28,433112839.72926086,,
2023-12-30,,118846391.5,1.6254269241379316
2024-01-01,554813968.2482265,82852348.0,
2024-01-03,,199860456.0,1.7714657531645563
2024-01-05,493963403.98874366,,
2024-01-06,,281842053.5,
2024-01-07,,,1.776827237288136
2024-01-08,,328331360.0,
2024-01-09,553078468.1633366,,
2024-01-10,,333753225.5,
2024-01-11,,,1.5768140982658962
2024-01-13,578549187.0919114,313218053.0,
2024-01-15,,334527974.5,1.7309833771929821
2024-01-17,440279570.0510773,318785749.5,
2024-01-19,,,1.6686307272727272
2024-01-20,,358535301.5,
2024-01-21,489551347.763542,,
2024-01-22,,372175944.5,
2024-01-23,,,1.5379622142857143
2024-01-24,,380978221.0,
2024-01-25,632919956.7514365,,
2024-01-27,,279545513.0,1.740003567251463
2024-01-29,545500073.2222326,308065351.0,
2024-01-31,,319757660.5,1.6789903740458019
2024-02-02,676117474.0216229,,
2024-02-03,,308078076.0,
2024-02-04,,,1.5829797483870964
2024-02-05,,266404740.0,
2024-02-06,638049611.833403,,
2024-02-07,,252730804.5,
2024-02-08,,,1.5233490144927535
2024-02-09,,202146477.0,
2024-02-10,570491417.639278,,
2024-02-12,,174927420.0,1.871392463687151
2024-02-14,521699388.49907666,200493402.0,
2024-02-16,,195529901.5,1.80796767164179
2024-02-18,491572989.4556458,,
2024-02-19,,180438500.0,
2024-02-20,,,1.6876608510638293
2024-02-21,,167640098.0,
2024-02-22,548449203.1116709,,
2024-02-23,,171122946.5,
2024-02-24,,,1.6377038248175175
2024-02-26,540324029.7322387,129495685.0,
2024-02-28,,151964481.0,1.8063194832214755
2024-03-01,608054004.3789,173572583.0,
2024-03-03,,,1.934863903225805
2024-03-04,,190128461.5,
2024-03-05,658743347.9554589,,
2024-03-06,,169158594.0,
2024-03-07,,,1.9001120777777771
2024-03-08,,188788686.0,
2024-03-09,642965064.1720946,,
2024-03-11,,140191420.5,1.7348717823529416
2024-03-13,631131351.3345715,117421481.5,
2024-03-15,,124494989.5,1.6357194881889765
2024-03-17,609268716.2671757,119266021.0,
2024-03-19,,,1.7429394331210197
2024-03-20,,117923185.0,
2024-03-21,500768807.8908293,,
2024-03-22,,128624264.0,
2024-03-23,,,1.786932961538461
2024-03-24,,99432906.0,
2024-03-25,550845688.6799122,,
2024-03-27,,105653667.5,1.8404302573529407
2024-03-29,595046224.9834774,106731441.0,
2024-03-31,,110341855.5,2.2927066058394168
2024-04-02,611575286.7885739,,
2024-04-03,,100061702.5,
2024-04-04,,,1.7245853695652165
2024-04-05,,100578841.0,
2024-04-06,640501144.9474928,,
2024-04-07,,87372630.0,
2024-04-08,,,1.9378595696202539
2024-04-10,626404079.729565,105939270.0,
2024-04-12,,127756891.0,1.7724817794117642
2024-04-14,674220573.4624075,137771504.5,
2024-04-16,,,1.936371860606061
2024-04-17,,141905149.0,
2024-04-18,622687790.7773827,,
2024-04-19,,158670463.5,
2024-04-20,,,1.452106761538461
2024-04-21,,154557162.5,
2024-04-22,652748580.6769805,,
2024-04-24,,46178890.0,1.5689909419354835
2024-04-26,578118168.6740619,119476999.5,
2024-04-28,,123223565.0,1.6641852999999998
2024-04-30,617535316.5382024,,
2024-05-01,,125521147.5,
2024-05-02,,,1.6322128344827578
2024-05-03,,140082146.0,
2024-05-04,617535316.5382024,,
2024-05-05,,167825605.0,
2024-05-06,,,1.5617405901639343
2024-05-08,556219753.1939834,164338514.5,
2024-05-10,,169225192.5,1.5388563793103438
2024-05-12,545599184.5546882,156558274.5,
2024-05-14,,,1.6161000147058817
2024-05-15,,161371265.0,
2024-05-16,586932456.1118613,,
2024-05-17,,209304292.0,
2024-05-18,,,1.4535821249999996
2024-05-19,,165203725.5,
2024-05-20,644799036.2919042,,
2024-05-21,,173938323.0,
2024-05-22,,,1.660516326797386
2024-05-24,671140034.7624127,140449501.0,
2024-05-26,,150913920.0,1.6659022619047608
2024-05-28,562079779.1135205,159191805.0,
2024-05-30,,,1.519309162601626
2024-05-31,,159020634.0,
2024-06-01,591442155.634376,,
2024-06-02,,50726840.0,
2024-06-03,,,1.5421512038216565
2024-06-05,515938901.7236049,93818805.5,
2024-06-07,,144205223.5,1.328911873239437
2024-06-09,636721355.302943,128881266.0,
2024-06-11,,,1.5732289105691053
2024-06-12,,143423545.0,
2024-06-13,603428735.4178218,,
2024-06-14,,47034569.0,
2024-06-15,,,1.4738273358208949
2024-06-16,,108145596.5,
2024-06-17,582620847.9896209,,
2024-06-19,,128533321.5,1.6080518759124085
2024-06-21,582332779.002438,143069392.5,
2024-06-23,,148084252.5,1.6591048660714283
2024-06-25,515780461.4021594,,
2024-06-26,,151033089.5,
2024-06-27,,,1.6669941153846162
2024-06-28,,154772850.5,
2024-06-29,653044616.4527341,,
2024-06-30,,140332883.0,
2024-07-01,,,1.6537716524822694
2024-07-03,603130378.2525251,103559296.5,
2024-07-05,,107222814.0,1.5924181322314042
2024-07-07,557193590.72128,120425702.0,
2024-07-09,,36250240.0,1.5649307142857143
2024-07-11,553241863.127512,,
2024-07-12,,60383569.5,
2024-07-13,,,1.557888032467532
2024-07-14,,48092014.0,
2024-07-15,604614321.8464954,,
2024-07-16,,47970735.5,
2024-07-17,,,1.6037711446540888
2024-07-19,599556361.5235602,41688578.0,
2024-07-21,,41199309.0,1.5801124852070998
2024-07-23,689285885.0168821,53773823.0,
2024-07-25,,,1.5924451963190178
2024-07-26,,57414883.5,
2024-07-27,628106664.4532535,,
2024-07-28,,63090477.5,
2024-07-29,,,1.62134443258427
2024-07-30,,57555993.5,
2024-07-31,613215974.0238556,,
2024-08-02,,60638805.0,1.623253176
2024-08-04,644509048.8165007,46590491.5,
2024-08-06,,82512705.0,1.6217257785714287
2024-08-08,581410260.8204794,,
2024-08-09,,20730212.0,
2024-08-10,,,1.6057187596899232
2024-08-11,,50704670.0,
2024-08-12,617466711.1039201,,
2024-08-13,,71975457.0,
2024-08-14,,,1.626691075757575
2024-08-15,,83113245.5,
2024-08-16,613213426.3989986,,
2024-08-18,,88695832.0,1.6788531410256415
2024-08-20,647760661.689083,107646984.0,
2024-08-22,,98478338.5,1.5881395374999996
2024-08-24,660715874.9228647,,
2024-08-25,,82526739.0,
2024-08-26,,,1.669892850746268
2024-08-27,,68176653.0,
2024-08-28,703794017.3679069,,
2024-08-29,,67080702.5,
2024-08-30,,,1.6535853239436622
2024-09-01,631567802.399059,56615395.5,
2024-09-03,,62260045.0,1.7526985771812091
2024-09-05,689387389.9426349,68180257.0,
2024-09-07,,,1.634313088607595
2024-09-08,,64523335.0,
2024-09-09,644910784.1398844,,
2024-09-10,,102053427.0,
2024-09-11,,,1.6362137314814822
2024-09-12,,109951943.5,
2024-09-13,566627672.3067043,,
2024-09-15,,113329348.5,1.6275773178807944
2024-09-17,691009356.4715909,104984728.0,
2024-09-19,,104889135.0,1.6243991065573766
2024-09-21,621908420.8244318,90363316.5,
2024-09-23,,,1.6690879452054797
2024-09-24,,80124593.0,
2024-09-25,657005311.2676694,,
2024-09-26,,84829423.5,
2024-09-27,,,1.736522875912409
2024-09-28,,95381477.5,
2024-09-29,681164035.1378452,,
2024-10-01,,102361613.5,1.6122386305732481
2024-10-03,694347855.1727712,89851996.5,
2024-10-05,,97246887.5,1.5330212119205293
2024-10-07,681164035.1378452,,
2024-10-08,,96075122.5,
2024-10-09,,,1.5759534960629924
2024-10-10,,99587913.5,
2024-10-11,640613423.0024583,,
2024-10-12,,111524326.5,
2024-10-13,,,1.5376229927536234
2024-10-15,713826385.6313109,95496772.5,
2024-10-17,,94829566.5,1.6180906496815295
2024-10-19,791615158.4244666,83707673.5,
2024-10-21,,,1.5792821403508777
2024-10-22,,81195873.0,
2024-10-23,718143298.2753785,,
2024-10-24,,69029480.5,
2024-10-25,,,1.748851071895425
2024-10-26,,53190509.0,
2024-10-27,765702457.1015625,,
2024-10-28,,52430672.0,
2024-10-29,,,1.7056745286624198
2024-10-31,751434709.4537071,94877981.5,
2024-11-02,,88143284.5,1.7361215390070937
2024-11-04,720519107.2542773,62807248.5,
2024-11-06,,,1.6654647777777776
2024-11-07,,59272451.0,
2024-11-08,717510664.7072663,,
2024-11-09,,76955940.0,
2024-11-10,,,1.63745254054054
2024-11-11,,85815948.5,
2024-11-12,737722232.7271894,,
2024-11-14,,81327812.0,1.5711467007874016
2024-11-16,793304044.7819778,63646242.5,
2024-11-18,,74561694.0,1.5984520128205133
2024-11-20,747470602.2973549,,
2024-11-21,,64904402.0,
2024-11-22,,,1.5840462027972033
2024-11-23,,59120542.0,
2024-11-24,681367759.9173166,,
2024-11-25,,45901193.5,
2024-11-26,,,1.5461724892086326
2024-11-28,722046432.1511863,40402288.0,
2024-11-30,,49316154.0,1.634260103658536
2024-12-02,649582756.2207783,59022389.0,
2024-12-04,,56495844.0,1.5576989183673466
2024-12-06,702558736.3396405,,
2024-12-07,,75314292.0,
2024-12-08,,,1.5827433767123291
2024-12-09,,74209680.0,
2024-12-10,795544451.4434165,,
2024-12-11,,65456504.5,
2024-12-12,,,1.580802655405405
2024-12-14,821373816.7500207,66768763.0,
2024-12-16,,72599494.5,1.59929022972973
2024-12-18,776835370.7386113,79256949.0,
2024-12-20,,,1.5462122185430456
2024-12-21,,79753643.5,
2024-12-22,836176961.5589218,,
2024-12-23,,72867204.0,
2024-12-24,,,1.561172409090909
2024-12-25,,61809797.0,
2024-12-26,706704399.7691535,,
2024-12-28,,56081307.0,1.6857940769230761
2024-12-30,867710155.9849901,70639650.0,
2025-01-01,,59278317.5,1.8116450785714278
2025-01-03,774936114.1501169,,
2025-01-04,,62202078.0,
2025-01-05,,,1.7188002628205135
2025-01-06,,47873186.0,
2025-01-07,731277741.5219413,,
2025-01-08,,57714776.5,
2025-01-09,,,1.7227529934210526
2025-01-10,,49902654.0,
2025-01-11,753106927.8360293,,
2025-01-13,,47993771.0,1.7295513437500007
2025-01-15,763192579.4414012,39725251.5,
2025-01-17,,37888532.0,1.68558006
2025-01-19,823589114.5051093,,
2025-01-20,,50674038.5,
2025-01-21,,,1.8047244887218037
2025-01-22,,52723036.0,
2025-01-23,746720797.1512991,,
2025-01-24,,47294033.5,
2025-01-25,,,1.7152180859374997
2025-01-27,841602268.6110247,30919819.0,
2025-01-29,,27322375.0,1.7883141612903222
2025-01-31,671743783.1087936,30878525.5,
2025-02-02,,,1.6779790877192988
2025-02-03,,27257424.5,
2025-02-04,703987484.6980155,,
2025-02-05,,991851.5,
2025-02-06,,,1.7654181517241379
2025-02-07,,8145464.0,
2025-02-08,859832042.3792553,,
2025-02-10,,3488463.0,1.6840576115107921
2025-02-12,754813012.7554775,6072905.0,
2025-02-14,,8418190.5,1.7718157763157887
2025-02-16,856968157.3389257,1003977.0,
2025-02-18,,,1.7863662214285705
2025-02-19,,22071810.0,
2025-02-20,737787155.324903,,
2025-02-21,,50584844.0,
2025-02-22,,,1.7502547697841715
2025-02-23,,78915145.0,
2025-02-24,714530229.8374169,,
2025-02-26,,76500850.5,1.4706002420382172
2025-02-28,857436275.8049003,49578371.5,
2025-03-02,,55144352.0,1.760054301587302
2025-03-04,802472411.9712528,,
2025-03-05,,47732693.0,
2025-03-06,,,1.697800470588235
2025-03-07,,18602168.0,
2025-03-08,753004934.5209701,,
2025-03-09,,4455274.5,
2025-03-10,,,1.5978543246753247
2025-03-12,852972260.0961236,9875401.5,
2025-03-14,,19322103.0,1.6494194859154925
2025-03-16,808372403.3590714,23444551.5,
2025-03-18,,,1.6019828450704228
2025-03-19,,6113271.5,
2025-03-20,791647457.0826768,,
2025-03-21,,39467003.0,
2025-03-22,,,1.6760423133333333
2025-03-23,,32656355.0,
2025-03-24,870857131.0489082,,
2025-03-25,,27079677.0,
2025-03-26,,,1.6199100394736845
2025-03-28,870857131.0489082,21092001.0,
2025-03-30,,6318799.5,1.5574983722627729
2025-04-01,763413718.7766403,2308097.5,
2025-04-03,,,1.585139506578947
2025-04-04,,4125350.5,
2025-04-05,948981343.907835,,
2025-04-06,,196356.0,
2025-04-07,,,1.4500031862068958
2025-04-08,,1454012.5,
2025-04-09,791264255.7881161,,
2025-04-11,,1469355.0,1.4232085135135133
2025-04-13,1038911847.2943201,314268.0,
2025-04-15,,5110529.0,1.509216645833333
2025-04-17,924148329.2792498,,
2025-04-18,,5796540.5,
2025-04-19,,,1.6493560287769784
2025-04-20,,19797025.5,
2025-04-21,771877846.401681,,
2025-04-22,,15553119.0,
2025-04-23,,,1.5722158771929824
2025-04-25,882146110.1733494,8024486.5,
2025-04-27,,5263378.5,1.603343444444444
2025-04-29,894398139.4813126,9618882.5,
2025-05-01,,18555031.5,1.6676638592592596
2025-05-03,999957994.4593519,,
2025-05-04,,4427119.0,
2025-05-05,,,1.4848936514285707
2025-05-06,,3712053.0,
2025-05-07,894116485.453914,,
2025-05-08,,10213973.5,
2025-05-09,,,1.538478228571429
2025-05-11,882273882.9975705,3771166.0,
2025-05-13,,4106829.5,1.5784312230769235
2025-05-15,864509979.3130558,9227434.0,
2025-05-17,,,1.4959012657342654
2025-05-18,,3414505.5,
2025-05-19,852722089.09428,,
2025-05-20,,21401050.0,
2025-05-21,,,1.7006174027777776
2025-05-22,,15378719.0,
2025-05-23,937389530.5646338,,
2025-05-25,,329725.5,1.4524477152317878
2025-05-27,852722089.09428,3913168.5,
2025-05-29,,7159529.5,1.4227337987421385
2025-05-31,1016284104.8877773,,
2025-06-01,,2557438.5,
2025-06-02,,,1.4465421578947368
2025-06-03,,4288322.0,
2025-06-04,795352777.73826,,
2025-06-05,,2335104.0,
2025-06-06,,,1.5769285895522394
2025-06-07,,600437.5,
2025-06-08,965785515.8250304,,
2025-06-10,,1177480.0,1.427166207100591
2025-06-12,934223897.6608136,5756379.5,
2025-06-14,,461127.5,1.1009524701986757
2025-06-16,917456209.4405266,,
2025-06-17,,7471652.5,
2025-06-18,,,1.5107156071428576
2025-06-19,,1865889.5,
2025-06-20,948875942.6405447,,
2025-06-21,,1805843.5,
2025-06-22,,,1.4165525140186914
2025-06-24,735221756.880422,15611409.0,
2025-06-26,,10934126.0,1.5343019426751594
2025-06-28,911172262.800523,3190948.0,
2025-06-30,,,1.3772262551724137
2025-07-01,,238252.0,
2025-07-02,889547992.701345,,
2025-07-03,,852329.0,
2025-07-04,,,1.2749897798742136
2025-07-05,,6257852.0,
2025-07-06,930246266.8772235,,
2025-07-08,,7726621.0,1.4735598521126756
2025-07-10,994200697.7250328,2523346.5,
2025-07-12,,5565049.0,1.484081067114094
2025-07-14,910161831.228891,910988.0,
2025-07-16,,,1.4413609541984735
2025-07-17,,2445962.0,
2025-07-18,903884853.0824848,,
2025-07-19,,2564573.0,
2025-07-20,,,1.402411248322149
2025-07-21,,163797.0,
2025-07-22,941546721.960922,,
2025-07-24,,1079383.5,1.4783350680272112
2025-07-26,970032969.1338755,1270123.5,
2025-07-28,,6518216.5,1.6352495103448272
2025-07-30,869131963.3112651,,
2025-07-31,,448668.0,
2025-08-01,,,1.785556947019868
2025-08-02,,5031430.0,
2025-08-03,983324484.0382924,,
2025-08-04,,570863.0,
2025-08-05,,,1.6629389782608694
2025-08-07,1021388657.6139685,750653.0,
2025-08-09,,4165435.5,1.6077733534482759
2025-08-11,945836287.6602162,1011837.5,
2025-08-13,,,1.5581197307692303
2025-08-14,,858256.0,
2025-08-15,862190901.6766596,,
2025-08-16,,220498.5,
2025-08-17,,,1.5239586842105262
2025-08-18,,4346060.0,
2025-08-19,862190901.6766596,,
2025-08-20,,3381693.0,
2025-08-21,,,1.5985631342281879
2025-08-23,980001769.6141683,2780177.0,
2025-08-25,,1910515.5,1.5999791347517733
2025-08-27,967107009.4876657,134636.0,
2025-08-29,,,1.5111002727272735
2025-08-30,,1079633.5,
2025-08-31,851054168.3491462,,
2025-09-01,,9484098.0,
2025-09-02,,,1.5512578404907982
2025-09-03,,14137573.0,
2025-09-04,902633208.8551546,,
2025-09-06,,381802.0,1.514811757142857
2025-09-08,1082012601.5468137,1296944.0,
2025-09-10,,667458.0,1.526476305882353
2025-09-12,811509451.1601102,,
2025-09-13,,876470.0,
2025-09-14,,,1.6307628496732034
2025-09-15,,885362.0,
2025-09-16,1082012601.5468137,,
2025-09-17,,570221.0,
2025-09-18,,,1.4849593670886079
2025-09-20,1082611043.2192645,548897.0,
2025-09-22,,1897153.0,1.5695040333333343
2025-09-24,1082611043.2192645,3357673.0,
2025-09-26,,1560314.0,1.510291954545455
2025-09-28,1167521713.2756777,,
2025-09-29,,1850365.5,
2025-09-30,,,1.4217678447204969
2025-10-01,,2060960.0,
2025-10-02,1019764936.475331,,
2025-10-03,,9531682.0,
2025-10-04,,,1.4648617089552236
2025-10-06,922287405.7828363,220717.5,
2025-10-08,,589692.0,1.4909487499999998
2025-10-10,989771850.1084098,1915790.0,
2025-10-12,,,1.4769286068965517
2025-10-13,,246344.0,
2025-10-14,1267207899.0024335,,
2025-10-15,,957207.5,
2025-10-16,,,1.4887701895424839
2025-10-17,,941606.0,
2025-10-18,1203393599.4625034,,
2025-10-20,,613615.0,1.4800193557046974
2025-10-22,1115874064.956139,153811.0,
2025-10-24,,882801.0,1.4150972122905032
2025-10-26,1072114297.7029574,,
2025-10-27,,503503.0,
2025-10-28,,,1.4871308271604926
2025-10-29,,556236.5,
2025-10-30,1240553837.6668227,,
2025-10-31,,4222373.5,
2025-11-01,,,1.6664064637681164
2025-11-02,,1876153.0,
2025-11-03,1100991530.929305,,
2025-11-05,,292763.5,1.5664302391304348
2025-11-07,1100991530.929305,2509714.0,
2025-11-09,,395788.5,1.4927761560283688
2025-11-11,1186279607.2688992,,
2025-11-12,,1599335.0,
2025-11-14,,362828.5,
2025-11-16,,197338.5,1.5470192012578614
2025-11-18,1006737198.683799,,
2025-11-19,,1288058.5,
2025-11-20,,,1.6422474045801525
2025-11-21,,440357.0,
2025-11-22,1082431724.900626,,
2025-11-23,,443130.0,
2025-11-24,,,1.5760912867132868
2025-11-26,1241390229.9559624,1010939.0,
2025-11-28,,1143584.5,1.5340384133333331
2025-11-30,1239441135.1156871,532063.0,
2025-12-02,,,1.5904132362204724
2025-12-03,,324328.0,
2025-12-04,979678022.9656931,,
2025-12-05,,5290151.0,
2025-12-06,,,1.4321202453987731
